Location	Bout	Filename	Date	Time	Manualcount	datetime	timemin	Playback	daysbait	Temp	Humidity	Lux	UVI	Rain	Wind
Alang	am	Alang_NoFufun_3170583	17.03.2023	11:01	0	2023/03/17:11:01:52	662	no	5	30.2	81	119764.4	9	0	7.2
Alang	am	Alang_NoFufun_3170586	17.03.2023	11:10	0	2023/03/17:11:10:42	671	no	5	29.3	82	115987.5	8	0	5.5
Alang	am	Alang_NoFufun_3170589	17.03.2023	11:13	0	2023/03/17:11:13:25	673	no	5	29.3	82	115987.5	8	0	5.5
Alang	am	Alang_NoFufun_3170592	17.03.2023	11:16	0	2023/03/17:11:16:05	676	no	5	29.8	80	116077.5	8	0	7.2
Alang	am	Alang_NoFufun_3170595	17.03.2023	11:19	0	2023/03/17:11:19:51	680	no	5	29.8	80	116077.5	8	0	7.2
Alang	am	Alang_NoFufun_3170598	17.03.2023	11:22	0	2023/03/17:11:22:20	682	no	5	30.5	79	114217.5	8	0	9.3
Alang	am	Alang_NoFufun_3170601	17.03.2023	11:24	0	2023/03/17:11:24:39	685	no	5	30.5	79	114217.5	8	0	9.3
Alang	am	Alang_NoFufun_3170604	17.03.2023	11:27	0	2023/03/17:11:27:08	687	no	5	30.8	78	114729.4	8	0	9.3
Alang	am	Alang_NoFufun_3170607	17.03.2023	11:29	0	2023/03/17:11:29:49	690	no	5	30.8	78	114729.4	8	0	9.3
Alang	am	Alang_NoFufun_3170610	17.03.2023	11:32	0	2023/03/17:11:32:11	692	no	5	31.1	76	116096.5	8	0	5.5
Alang	am	Alang_NoFufun_3170613	17.03.2023	11:35	0	2023/03/17:11:35:35	696	no	5	30.8	77	117475	9	0	7.2
Alang	am	Alang_NoFufun_3170616	17.03.2023	11:37	0	2023/03/17:11:37:56	698	no	5	30.8	77	117475	9	0	7.2
Alang	am	Alang_NoFufun_3170619	17.03.2023	11:40	0	2023/03/17:11:40:21	700	no	5	30.3	78	118088.2	9	0	9.3
Alang	am	Alang_NoFufun_3170622	17.03.2023	11:42	0	2023/03/17:11:42:46	703	no	5	30.3	78	118088.2	9	0	9.3
Alang	am	Alang_NoFufun_3170625	17.03.2023	11:45	0	2023/03/17:11:45:13	705	no	5	30.3	78	119232.3	9	0	11.1
Alang	am	Alang_NoFufun_3170628	17.03.2023	11:48	0	2023/03/17:11:48:03	708	no	5	30.3	78	119232.3	9	0	11.1
Alang	am	Alang_NoFufun_3170631	17.03.2023	11:50	0	2023/03/17:11:50:46	711	no	5	30.4	77	120447.4	9	0	11.1
Alang	am	Alang_NoFufun_3170634	17.03.2023	11:53	0	2023/03/17:11:53:42	714	no	5	30.4	77	120447.4	9	0	11.1
Alang	am	Alang_NoFufun_3170637	17.03.2023	11:56	0	2023/03/17:11:56:04	716	no	5	29.9	86	124985.7	9	0	7.2
Alang	am	Alang_NoFufun_3170640	17.03.2023	11:58	0	2023/03/17:11:58:27	718	no	5	29.9	86	124985.7	9	0	7.2
Alang	pm	Alang_NoFufun_3170643	17.03.2023	12:00	0	2023/03/17:12:00:58	721	no	5	30.3	78	125036.4	9	0	3.5
Alang	pm	Alang_NoFufun_3170646	17.03.2023	12:04	0	2023/03/17:12:04:19	724	no	5	30.3	78	125036.4	9	0	3.5
Alang	pm	Alang_NoFufun_3170649	17.03.2023	12:08	0	2023/03/17:12:08:31	729	no	5	31.1	74	123002.9	9	0	9.3
Alang	pm	Alang_NoFufun_3170652	17.03.2023	12:10	0	2023/03/17:12:10:50	731	no	5	31.2	74	122513.8	9	0	3.5
Alang	pm	Alang_NoFufun_3170655	17.03.2023	12:13	0	2023/03/17:12:13:25	733	no	5	31.2	74	122513.8	9	0	3.5
Alang	pm	Alang_NoFufun_3170658	17.03.2023	12:15	0	2023/03/17:12:15:44	736	no	5	30.8	75	122777.4	9	0	9.3
Alang	pm	Alang_NoFufun_3170661	17.03.2023	12:18	0	2023/03/17:12:18:23	738	no	5	30.8	75	122777.4	9	0	9.3
Alang	pm	Alang_NoFufun_3170664	17.03.2023	12:21	0	2023/03/17:12:21:20	741	no	5	30.5	75	122470.8	9	0	7.2
Alang	pm	Alang_NoFufun_3170667	17.03.2023	12:25	0	2023/03/17:12:25:35	746	no	5	31	74	122415	9	0	7.2
Alang	pm	Alang_NoFufun_3170670	17.03.2023	12:28	0	2023/03/17:12:28:15	748	no	5	31	74	122415	9	0	7.2
Alang	pm	Alang_NoFufun_3170673	17.03.2023	12:30	0	2023/03/17:12:30:36	751	no	5	31.6	75	122426.4	9	0	7.2
Alang	pm	Alang_NoFufun_3170676	17.03.2023	12:33	0	2023/03/17:12:33:02	753	no	5	31.6	75	122426.4	9	0	7.2
Alang	pm	Alang_NoFufun_3170679	17.03.2023	12:35	0	2023/03/17:12:35:31	756	no	5	31.3	77	123151.1	9	0	11.1
Alang	pm	Alang_NoFufun_3170682	17.03.2023	12:38	0	2023/03/17:12:38:04	758	no	5	31.3	77	123151.1	9	0	11.1
Alang	pm	Alang_NoFufun_3170685	17.03.2023	12:41	0	2023/03/17:12:41:03	761	no	5	31	78	122773.6	9	0	13
Alang	pm	Alang_NoFufun_3170688	17.03.2023	12:43	0	2023/03/17:12:43:47	764	no	5	31	78	122773.6	9	0	13
Alang	pm	Alang_NoFufun_3170691	17.03.2023	12:46	0	2023/03/17:12:46:11	766	no	5	31.6	77	122611.4	9	0	11.1
Alang	pm	Alang_NoFufun_3170694	17.03.2023	12:48	0	2023/03/17:12:48:43	769	no	5	31.6	77	122611.4	9	0	11.1
Alang	pm	Alang_NoFufun_3170697	17.03.2023	12:52	0	2023/03/17:12:52:20	772	no	5	31.7	77	122873.7	9	0	7.2
Alang	pm	Alang_NoFufun_3170700	17.03.2023	12:54	0	2023/03/17:12:54:54	775	no	5	31.7	77	122873.7	9	0	7.2
Alang	pm	Alang_NoFufun_3170703	17.03.2023	12:57	0	2023/03/17:12:57:12	777	no	5	31.9	78	122950.9	9	0	7.2
Alang	pm	Alang_NoFufun_3170706	17.03.2023	13:00	0	2023/03/17:13:00:08	780	no	5	31.7	78	122318.7	9	0	11.1
Alang	pm	Alang_NoFufun_3170709	17.03.2023	13:02	0	2023/03/17:13:02:30	782	no	5	31.7	78	122318.7	9	0	11.1
Alang	pm	Alang_NoFufun_3170712	17.03.2023	13:05	0	2023/03/17:13:05:20	785	no	5	31.5	78	124899.6	9	0	13
Alang	pm	Alang_NoFufun_3170715	17.03.2023	13:07	0	2023/03/17:13:07:52	788	no	5	31.5	78	124899.6	9	0	13
Alang	pm	Alang_NoFufun_3170718	17.03.2023	13:10	0	2023/03/17:13:10:12	790	no	5	31.7	80	121904.4	9	0	9.3
Alang	pm	Alang_NoFufun_3170721	17.03.2023	13:13	0	2023/03/17:13:13:26	793	no	5	31.7	80	121904.4	9	0	9.3
Alang	pm	Alang_NoFufun_3170724	17.03.2023	13:15	0	2023/03/17:13:15:47	796	no	5	31.4	80	120779.3	9	0	9.3
Alang	pm	Alang_NoFufun_3170727	17.03.2023	13:18	0	2023/03/17:13:18:06	798	no	5	31.4	80	120779.3	9	0	9.3
Alang	pm	Alang_NoFufun_3170730	17.03.2023	13:20	0	2023/03/17:13:20:31	801	no	5	31.1	80	120487.9	9	0	13
Alang	pm	Alang_NoFufun_3170733	17.03.2023	13:23	0	2023/03/17:13:23:10	803	no	5	31.1	80	120487.9	9	0	13
Alang	pm	Alang_NoFufun_3170736	17.03.2023	13:25	0	2023/03/17:13:25:49	806	no	5	30.8	81	120849	9	0	9.3
Alang	pm	Alang_NoFufun_3170739	17.03.2023	13:28	0	2023/03/17:13:28:24	808	no	5	30.8	81	120849	9	0	9.3
Alang	pm	Alang_NoFufun_3170742	17.03.2023	13:30	0	2023/03/17:13:30:43	811	no	5	31.5	79	118720.4	9	0	9.3
Alang	pm	Alang_NoFufun_3170745	17.03.2023	13:33	0	2023/03/17:13:33:02	813	no	5	31.5	79	118720.4	9	0	9.3
Alang	pm	Alang_NoFufun_3170748	17.03.2023	13:35	0	2023/03/17:13:35:32	816	no	5	31.7	78	119309.6	9	0	7.2
Alang	pm	Alang_NoFufun_3170751	17.03.2023	13:38	0	2023/03/17:13:38:31	819	no	5	31.7	78	119309.6	9	0	7.2
Alang	pm	Alang_NoFufun_3170754	17.03.2023	13:41	0	2023/03/17:13:41:11	821	no	5	31.3	80	118540.5	9	0	9.3
Alang	pm	Alang_NoFufun_3170757	17.03.2023	13:43	0	2023/03/17:13:43:32	824	no	5	31.3	80	118540.5	9	0	9.3
Alang	pm	Alang_NoFufun_3170760	17.03.2023	13:46	0	2023/03/17:13:46:15	826	no	5	31	80	116422.1	8	0	13
Alang	pm	Alang_NoFufun_3170763	17.03.2023	13:48	0	2023/03/17:13:48:33	829	no	5	31	80	116422.1	8	0	13
Alang	pm	Alang_NoFufun_3170766	17.03.2023	13:50	0	2023/03/17:13:50:56	831	no	5	31	79	117419.2	9	0	7.2
Alang	pm	Alang_NoFufun_3170769	17.03.2023	13:53	0	2023/03/17:13:53:35	834	no	5	31	79	117419.2	9	0	7.2
Alang	pm	Alang_NoFufun_3170772	17.03.2023	13:55	0	2023/03/17:13:55:53	836	no	5	30.9	80	115024.6	8	0	11.1
Alang	pm	Alang_NoFufun_3170775	17.03.2023	13:58	0	2023/03/17:13:58:33	839	no	5	30.9	80	115024.6	8	0	11.1
Alang	pm	Alang_NoFufun_3170778	17.03.2023	14:01	0	2023/03/17:14:01:50	842	no	5	30.4	80	114149.1	8	0	14.8
Alang	pm	Alang_NoFufun_3170781	17.03.2023	14:04	0	2023/03/17:14:04:36	845	no	5	30.4	80	114149.1	8	0	14.8
Alang	pm	Alang_NoFufun_3170784	17.03.2023	14:08	0	2023/03/17:14:08:24	848	no	5	29.9	80	115199.4	8	0	11.1
Alang	pm	Alang_NoFufun_3170787	17.03.2023	14:11	0	2023/03/17:14:11:06	851	no	5	29.6	80	116363.8	8	0	9.3
Alang	pm	Alang_NoFufun_3170790	17.03.2023	14:14	0	2023/03/17:14:14:24	854	no	5	29.6	80	116363.8	8	0	9.3
Alang	pm	Alang_NoFufun_3170793	17.03.2023	14:17	0	2023/03/17:14:17:14	857	no	5	30	79	114075.6	8	0	5.5
Alang	pm	Alang_NoFufun_3170796	17.03.2023	14:23	0	2023/03/17:14:23:58	864	no	5	30.4	77	122137.5	9	0	7.2
Alang	pm	Alang_NoFufun_3170799	17.03.2023	14:27	0	2023/03/17:14:27:52	868	no	5	29.1	91	126953.4	9	0	20.1
Alang	pm	Alang_NoFufun_3170802	17.03.2023	14:32	0	2023/03/17:14:32:10	872	no	5	27.5	98	125567.3	9	0	16.6
Alang	pm	Alang_NoFufun_3170805	17.03.2023	14:35	0	2023/03/17:14:35:14	875	no	5	28.5	87	114690.1	8	0	9.3
Alang	pm	Alang_NoFufun_3170808	17.03.2023	14:38	0	2023/03/17:14:38:18	878	no	5	28.5	87	114690.1	8	0	9.3
Alang	pm	Alang_NoFufun_3170811	17.03.2023	14:40	0	2023/03/17:14:40:40	881	no	5	29	85	111341.4	8	0	14.8
Alang	pm	Alang_NoFufun_3170814	17.03.2023	14:43	0	2023/03/17:14:43:07	883	no	5	29	85	111341.4	8	0	14.8
Alang	pm	Alang_NoFufun_3170817	17.03.2023	15:01	0	2023/03/17:15:01:36	902	no	5	30.4	80	98586.5	7	0	3.5
Alang	pm	Alang_Fufun_1_3170820	17.03.2023	17:50	1	2023/03/17:17:50:49	1071	no	5	27.3	90	5240.3	0	0	1.8
Alang	pm	Alang_Fufun_1_3170823	17.03.2023	17:53	1	2023/03/17:17:53:10	1073	no	5	27.3	90	5240.3	0	0	1.8
Alang	pm	Alang_Fufun_4_3170826	17.03.2023	17:55	4	2023/03/17:17:55:29	1075	no	5	27.2	89	3698.4	0	0	0
Alang	pm	Alang_Fufun_4_3170829	17.03.2023	17:57	4	2023/03/17:17:57:48	1078	no	5	27.2	89	3698.4	0	0	0
Alang	pm	Alang_Fufun_3_3170832	17.03.2023	18:00	3	2023/03/17:18:00:15	1080	no	5	27.2	90	3175.1	0	0	0
Alang	pm	Alang_Fufun_5_3170835	17.03.2023	18:02	5	2023/03/17:18:02:36	1083	no	5	27.2	90	3175.1	0	0	0
Alang	pm	Alang_Fufun_5_3170838	17.03.2023	18:05	5	2023/03/17:18:05:00	1085	no	5	26.9	91	2265.4	0	0	0
Alang	pm	Alang_Fufun_4_3170841	17.03.2023	18:07	4	2023/03/17:18:07:19	1087	no	5	26.9	91	2265.4	0	0	0
Alang	pm	Alang_Fufun_4_3170844	17.03.2023	18:09	4	2023/03/17:18:09:38	1090	no	5	26.9	91	2265.4	0	0	0
Alang	pm	Alang_Fufun_3_3170847	17.03.2023	18:12	4	2023/03/17:18:12:03	1092	no	5	26.8	92	1899.2	0	0	0
Alang	pm	Alang_Fufun_3_3170850	17.03.2023	18:16	3	2023/03/17:18:16:40	1097	no	5	26.6	94	1440.6	0	0	0
Alang	pm	Alang_Fufun_3_3170853	17.03.2023	18:19	3	2023/03/17:18:19:13	1099	no	5	26.6	94	1440.6	0	0	0
Alang	pm	Alang_Fufun_3_3170856	17.03.2023	18:21	3	2023/03/17:18:21:39	1102	no	5	26.4	95	1085.8	0	0	0
Alang	pm	Alang_Fufun_3_3170859	17.03.2023	18:25	3	2023/03/17:18:25:04	1105	no	5	26.3	96	567.6	0	0	0
Alang	am	Alang_NoFufun_3180001	18.03.2023	11:57	0	2023/03/18:11:57:36	718	no	6	31.2	82	140919.5	10	0	14.8
Alang	am	Alang_NoFufun_3180004	18.03.2023	11:59	0	2023/03/18:11:59:58	720	no	6	31.2	82	140919.5	10	0	14.8
Alang	pm	Alang_NoFufun_3180007	18.03.2023	12:02	0	2023/03/18:12:02:22	722	no	6	30.7	86	156777.3	12	0	13
Alang	pm	Alang_NoFufun_3180010	18.03.2023	12:04	0	2023/03/18:12:04:45	725	no	6	30.7	86	156777.3	12	0	13
Alang	pm	Alang_NoFufun_3180013	18.03.2023	12:08	0	2023/03/18:12:08:25	728	no	6	31.3	83	145351.5	11	0	11.1
Alang	pm	Alang_NoFufun_3180016	18.03.2023	12:10	0	2023/03/18:12:10:55	731	no	6	30.4	85	140497.6	10	0	9.3
Alang	pm	Alang_NoFufun_3180019	18.03.2023	12:13	0	2023/03/18:12:13:56	734	no	6	30.4	85	140497.6	10	0	9.3
Alang	pm	Alang_NoFufun_3180022	18.03.2023	12:18	0	2023/03/18:12:18:12	738	no	6	30.6	84	132743.6	10	0	7.2
Alang	pm	Alang_NoFufun_3180025	18.03.2023	12:21	0	2023/03/18:12:21:52	742	no	6	30.4	84	132155.7	10	0	5.5
Alang	pm	Alang_NoFufun_3180028	18.03.2023	12:24	0	2023/03/18:12:24:51	745	no	6	30.4	84	132155.7	10	0	5.5
Alang	pm	Alang_NoFufun_3180031	18.03.2023	12:27	0	2023/03/18:12:27:13	747	no	6	30.7	83	137834.4	10	0	13
Alang	pm	Alang_NoFufun_3180034	18.03.2023	12:29	0	2023/03/18:12:29:41	750	no	6	30.7	83	137834.4	10	0	13
Alang	pm	Alang_NoFufun_3180037	18.03.2023	12:33	0	2023/03/18:12:33:08	753	no	6	30.3	85	127915.1	9	0	11.1
Alang	pm	Alang_NoFufun_3180040	18.03.2023	12:35	0	2023/03/18:12:35:39	756	no	6	30.9	82	129833.3	9	0	5.5
Alang	pm	Alang_NoFufun_3180043	18.03.2023	12:38	0	2023/03/18:12:38:00	758	no	6	30.9	82	129833.3	9	0	5.5
Alang	pm	Alang_NoFufun_3180046	18.03.2023	12:40	0	2023/03/18:12:40:21	760	no	6	30.6	81	128442.1	9	0	5.5
Alang	pm	Alang_NoFufun_3180049	18.03.2023	12:43	0	2023/03/18:12:43:19	763	no	6	30.6	81	128442.1	9	0	5.5
Alang	pm	Alang_NoFufun_3180052	18.03.2023	12:46	0	2023/03/18:12:46:04	766	no	6	30.3	83	86737.6	6	0	7.2
Alang	pm	Alang_NoFufun_3180055	18.03.2023	12:48	0	2023/03/18:12:48:23	768	no	6	30.3	83	86737.6	6	0	7.2
Alang	pm	Alang_NoFufun_3180058	18.03.2023	12:51	0	2023/03/18:12:51:45	772	no	6	30.2	82	123413.4	9	0	13
Alang	pm	Alang_NoFufun_3180061	18.03.2023	12:54	0	2023/03/18:12:54:24	774	no	6	30.2	82	123413.4	9	0	13
Alang	pm	Alang_NoFufun_3180064	18.03.2023	12:56	0	2023/03/18:12:56:44	777	no	6	30.6	81	133131.3	10	0	7.2
Alang	pm	Alang_NoFufun_3180067	18.03.2023	13:00	0	2023/03/18:13:00:28	780	no	6	30.8	82	128211.5	9	0	11.1
Alang	pm	Alang_NoFufun_3180070	18.03.2023	13:04	0	2023/03/18:13:04:11	784	no	6	30.8	82	128211.5	9	0	11.1
Alang	pm	Alang_NoFufun_3180073	18.03.2023	13:07	0	2023/03/18:13:07:15	787	no	6	30.9	82	130082.9	10	0	9.3
Alang	pm	Alang_NoFufun_3180076	18.03.2023	13:09	0	2023/03/18:13:09:36	790	no	6	30.9	82	130082.9	10	0	9.3
Alang	pm	Alang_NoFufun_3180079	18.03.2023	13:12	0	2023/03/18:13:12:00	792	no	6	31.2	81	128676.5	9	0	5.5
Alang	pm	Alang_NoFufun_3180082	18.03.2023	13:15	0	2023/03/18:13:15:38	796	no	6	31.6	80	125702.9	9	0	7.2
Alang	pm	Alang_NoFufun_3180085	18.03.2023	13:18	0	2023/03/18:13:18:00	798	no	6	31.6	80	125702.9	9	0	7.2
Alang	pm	Alang_NoFufun_3180088	18.03.2023	13:20	0	2023/03/18:13:20:19	800	no	6	31.6	79	118858.5	9	0	5.5
Alang	pm	Alang_NoFufun_3180091	18.03.2023	13:23	0	2023/03/18:13:23:13	803	no	6	31.6	79	118858.5	9	0	5.5
Alang	pm	Alang_NoFufun_3180094	18.03.2023	13:25	0	2023/03/18:13:25:45	806	no	6	31.1	81	119650.4	9	0	7.2
Alang	pm	Alang_NoFufun_3180097	18.03.2023	13:28	0	2023/03/18:13:28:10	808	no	6	31.1	81	119650.4	9	0	7.2
Alang	pm	Alang_NoFufun_3180100	18.03.2023	13:30	0	2023/03/18:13:30:28	810	no	6	31.3	80	118819.3	9	0	9.3
Alang	pm	Alang_NoFufun_3180103	18.03.2023	13:34	0	2023/03/18:13:34:13	814	no	6	31.3	80	118819.3	9	0	9.3
Alang	pm	Alang_NoFufun_3180106	18.03.2023	13:37	0	2023/03/18:13:37:08	817	no	6	31.1	81	121610.5	9	0	14.8
Alang	pm	Alang_NoFufun_3180109	18.03.2023	13:40	0	2023/03/18:13:40:20	820	no	6	30.8	81	120517	9	0	5.5
Alang	pm	Alang_NoFufun_3180112	18.03.2023	13:43	0	2023/03/18:13:43:53	824	no	6	30.8	81	120517	9	0	5.5
Alang	pm	Alang_NoFufun_3180115	18.03.2023	13:46	0	2023/03/18:13:46:26	826	no	6	31.2	81	114553.3	8	0	7.2
Alang	pm	Alang_NoFufun_3180118	18.03.2023	13:49	0	2023/03/18:13:49:16	829	no	6	31.2	81	114553.3	8	0	7.2
Alang	pm	Alang_NoFufun_3180121	18.03.2023	13:52	0	2023/03/18:13:52:24	832	no	6	30.8	80	125022.5	9	0	9.3
Alang	pm	Alang_NoFufun_3180124	18.03.2023	13:54	0	2023/03/18:13:54:46	835	no	6	30.8	80	125022.5	9	0	9.3
Alang	pm	Alang_NoFufun_3180127	18.03.2023	13:57	0	2023/03/18:13:57:52	838	no	6	30.7	79	115438.9	8	0	7.2
Alang	pm	Alang_NoFufun_3180130	18.03.2023	14:00	0	2023/03/18:14:00:36	841	no	6	30.9	78	115579.5	8	0	11.1
Alang	pm	Alang_NoFufun_3180133	18.03.2023	14:03	0	2023/03/18:14:03:03	843	no	6	30.9	78	115579.5	8	0	11.1
Alang	pm	Alang_NoFufun_3180136	18.03.2023	14:06	0	2023/03/18:14:06:20	846	no	6	30.9	80	113903.3	8	0	9.3
Alang	pm	Alang_NoFufun_3180139	18.03.2023	14:11	0	2023/03/18:14:11:25	851	no	6	30.7	79	109311.7	8	0	11.1
Alang	pm	Alang_NoFufun_3180142	18.03.2023	14:13	0	2023/03/18:14:13:58	854	no	6	30.7	79	109311.7	8	0	11.1
Alang	pm	Alang_NoFufun_3180145	18.03.2023	14:17	0	2023/03/18:14:17:20	857	no	6	30.5	79	117732.2	9	0	9.3
Alang	pm	Alang_NoFufun_3180148	18.03.2023	14:21	0	2023/03/18:14:21:54	862	no	6	30.2	83	113667.6	8	0	14.8
Alang	pm	Alang_NoFufun_3180151	18.03.2023	14:24	0	2023/03/18:14:24:27	864	no	6	30.2	83	113667.6	8	0	14.8
Alang	pm	Alang_NoFufun_3180154	18.03.2023	14:28	0	2023/03/18:14:28:55	869	no	6	30.3	80	114663.5	8	0	5.5
Alang	pm	Alang_NoFufun_3180157	18.03.2023	14:32	0	2023/03/18:14:32:03	872	no	6	30.8	81	112920.1	8	0	7.2
Alang	pm	Alang_NoFufun_3180160	18.03.2023	14:34	0	2023/03/18:14:34:37	875	no	6	30.8	81	112920.1	8	0	7.2
Alang	pm	Alang_NoFufun_3180163	18.03.2023	14:37	0	2023/03/18:14:37:12	877	no	6	30.5	81	104314.6	8	0	14.8
Alang	pm	Alang_NoFufun_3180166	18.03.2023	14:44	0	2023/03/18:14:44:19	884	no	6	30.7	81	102994.4	7	0	13
Alang	pm	Alang_NoFufun_3180169	18.03.2023	14:49	0	2023/03/18:14:49:48	890	no	6	30.5	80	107725.4	8	0	11.1
Alang	pm	Alang_NoFufun_3180172	18.03.2023	14:53	0	2023/03/18:14:53:08	893	no	6	30.4	79	100317.3	7	0	11.1
Alang	pm	Alang_NoFufun_3180175	18.03.2023	15:06	0	2023/03/18:15:06:08	906	no	6	30.2	82	100272.9	7	0	9.3
Alang	pm	Alang_NoFufun_3180178	18.03.2023	15:09	0	2023/03/18:15:09:28	909	no	6	30.2	82	100272.9	7	0	9.3
Alang	pm	Alang_NoFufun_3180181	18.03.2023	15:13	0	2023/03/18:15:13:51	914	no	6	30.2	82	49445.9	3	0	9.3
Alang	pm	Alang_NoFufun_3180184	18.03.2023	15:16	0	2023/03/18:15:16:18	916	no	6	29.8	83	90893.3	6	0	14.8
Alang	pm	Alang_NoFufun_3180187	18.03.2023	15:21	0	2023/03/18:15:21:04	921	no	6	29.8	83	87684	6	0	7.2
Alang	pm	Alang_NoFufun_3180190	18.03.2023	15:24	0	2023/03/18:15:24:15	924	no	6	29.8	83	87684	6	0	7.2
Alang	pm	Alang_NoFufun_3180193	18.03.2023	15:29	0	2023/03/18:15:29:21	929	no	6	30	85	91670	7	0	9.3
Alang	pm	Alang_NoFufun_3180196	18.03.2023	15:34	0	2023/03/18:15:34:28	934	no	6	29.5	87	69744.5	5	0	11.1
Alang	pm	Alang_NoFufun_3180199	18.03.2023	15:37	0	2023/03/18:15:37:03	937	no	6	29.4	87	85028.4	6	0	7.2
Alang	pm	Alang_NoFufun_3180202	18.03.2023	15:44	0	2023/03/18:15:44:24	944	no	6	29.7	86	90346	6	0	9.3
Alang	pm	Alang_NoFufun_3180205	18.03.2023	15:47	0	2023/03/18:15:47:04	947	no	6	29.3	86	80069.3	6	0	1.8
Alang	pm	Alang_NoFufun_3180208	18.03.2023	15:51	0	2023/03/18:15:51:03	951	no	6	29.6	86	81872.3	6	0	9.3
Alang	pm	Alang_NoFufun_3180211	18.03.2023	15:54	0	2023/03/18:15:54:47	955	no	6	29.6	86	81872.3	6	0	9.3
Alang	pm	Alang_NoFufun_3180214	18.03.2023	15:57	0	2023/03/18:15:57:10	957	no	6	29.7	85	76167	5	0	5.5
Alang	pm	Alang_NoFufun_3180217	18.03.2023	16:04	0	2023/03/18:16:04:07	964	no	6	29.5	85	74896.2	5	0	5.5
Alang	pm	Alang_NoFufun_3180220	18.03.2023	16:07	0	2023/03/18:16:07:20	967	no	6	29.1	86	72521.8	5	0	7.2
Alang	pm	Alang_Fufun_4_3180223	18.03.2023	17:53	4	2023/03/18:17:53:07	1073	no	6	27.7	88	5361.9	0	0	3.5
Alang	pm	Alang_Fufun_4_3180226	18.03.2023	17:55	4	2023/03/18:17:55:25	1075	no	6	27.5	90	4559.9	0	0	1.8
Alang	pm	Alang_Fufun_2_3180229	18.03.2023	17:57	2	2023/03/18:17:57:57	1078	no	6	27.5	90	4559.9	0	0	1.8
Alang	pm	Alang_NoFufun_3180232	18.03.2023	18:00	0	2023/03/18:18:00:15	1080	no	6	27.4	90	3813.7	0	0	1.8
Alang	pm	Alang_Fufun_3_3180235	18.03.2023	18:02	4	2023/03/18:18:02:34	1083	no	6	27.4	90	3813.7	0	0	1.8
Alang	pm	Alang_Fufun_3_3180238	18.03.2023	18:04	3	2023/03/18:18:04:55	1085	no	6	27.4	90	3813.7	0	0	1.8
Alang	pm	Alang_Fufun_4_3180241	18.03.2023	18:07	4	2023/03/18:18:07:15	1087	no	6	27.3	91	3186.5	0	0	0
Alang	pm	Alang_Fufun_4_3180244	18.03.2023	18:09	4	2023/03/18:18:09:44	1090	no	6	27.3	91	3186.5	0	0	0
Alang	pm	Alang_Fufun_4_3180247	18.03.2023	18:13	4	2023/03/18:18:13:15	1093	no	6	27.1	91	2388.3	0	0	3.5
Alang	pm	Alang_Fufun_3_3180250	18.03.2023	18:15	3	2023/03/18:18:15:36	1096	no	6	26.9	91	1683.8	0	0	0
Alang	pm	Alang_Fufun_3_3180253	18.03.2023	18:18	3	2023/03/18:18:18:00	1098	no	6	26.9	91	1683.8	0	0	0
Alang	pm	Alang_Fufun_2_3180256	18.03.2023	18:21	2	2023/03/18:18:21:24	1101	no	6	26.8	91	1170.7	0	0	0
Alang	pm	Alang_Fufun_2_3180259	18.03.2023	18:28	2	2023/03/18:18:28:49	1109	no	6	26.6	93	679.1	0	0	1.8
Alang	pm	Alang_Fufun_2_3180262	18.03.2023	18:31	2	2023/03/18:18:31:28	1111	no	6	26.3	93	367.4	0	0	0
Alang	pm	Alang_Fufun_2_3180265	18.03.2023	18:33	2	2023/03/18:18:33:52	1114	no	6	26.3	93	367.4	0	0	0
Alang	am	Alang_Fufun_1_3180865	18.03.2023	07:01	1	2023/03/18:07:01:38	422	no	6	24.1	99	4534.6	0	0	0
Alang	am	Alang_Fufun_2_3180868	18.03.2023	07:03	2	2023/03/18:07:03:59	424	no	6	24.1	99	4534.6	0	0	0
Alang	am	Alang_Fufun_2_3180871	18.03.2023	07:08	2	2023/03/18:07:08:24	428	no	6	24.3	99	4909.6	0	0	0
Alang	am	Alang_Fufun_1_3180874	18.03.2023	07:11	2	2023/03/18:07:11:00	431	no	6	24.6	99	5375.9	0	0	0
Alang	am	Alang_Fufun_2_3180877	18.03.2023	07:13	2	2023/03/18:07:13:25	433	no	6	24.6	99	5375.9	0	0	0
Alang	am	Alang_Fufun_2_3180880	18.03.2023	07:15	2	2023/03/18:07:15:58	436	no	6	24.9	99	5973.9	0	0	0
Alang	am	Alang_Fufun_2_3180883	18.03.2023	07:18	2	2023/03/18:07:18:22	438	no	6	24.9	99	5973.9	0	0	0
Alang	am	Alang_Fufun_1_3180886	18.03.2023	07:20	1	2023/03/18:07:20:48	441	no	6	25.2	99	6403.4	0	0	0
Alang	am	Alang_Fufun_2_3180889	18.03.2023	07:23	2	2023/03/18:07:23:09	443	no	6	25.2	99	6403.4	0	0	0
Alang	am	Alang_Fufun_1_3180892	18.03.2023	07:25	1	2023/03/18:07:25:30	446	no	6	25.3	99	6955.8	0	0	0
Alang	am	Alang_NoFufun_3180895	18.03.2023	07:27	0	2023/03/18:07:27:51	448	no	6	25.3	99	6955.8	0	0	0
Alang	am	Alang_Fufun_1_3180898	18.03.2023	07:30	1	2023/03/18:07:30:55	451	no	6	25.7	99	7707.2	0	0	0
Alang	am	Alang_Fufun_1_3180901	18.03.2023	07:33	1	2023/03/18:07:33:32	454	no	6	25.7	99	7707.2	0	0	0
